tweet_text,recipient,emotion,brand,lemmatized_review,emotion_code
"['tminus', '6', 'hour', 'social', 'medium', 'maven', 'start', 'performing', 'degrading', 'sex', 'act', 'iphone', 'charge', 'sxsw']",none,No emotion toward brand or product,none,tminus 6 hour social medium maven start performing degrading sex act iphone charge sxsw,2
"['hey', 'sxsw', 'bout', 'donating', 'spending', 'new', 'ipad', 'japan', 'really', 'need', 'thing']",iPad,Negative emotion,Apple,hey sxsw bout donating spending new ipad japan really need thing,1
"['wondering', 'much', 'revenue', 'austin', 'user', 'store', 'grossed', 'account', 'ipad2', 'amid', 'sxsw', 'strategic', 'release']",none,Positive emotion,none,wondering much revenue austin user store grossed account ipad2 amid sxsw strategic release,3
"['technews', '\x89ûïwin\x89û\x9d', 'sxsw', 'hint', '\x89ûò', 'it\x89ûªs', 'answer', 'every', 'year', 'link', 'technews', 'billmurray', 'howto', 'iphone', 'sxsw', 'tech']",none,No emotion toward brand or product,none,technews ûïwinû sxsw hint ûò itûªs answer every year link technews billmurray howto iphone sxsw tech,2
"['apple', 'hp', 'popups', 'sxsw', 'gee', 'wonder', 'get', 'traffic', 'link']",none,No emotion toward brand or product,none,apple hp popups sxsw gee wonder get traffic link,2
"['scavenger', 'hunt', 'game', 'business', 'released', 'app', 'iphone', 'sxsw', 'link']",none,No emotion toward brand or product,none,scavenger hunt game business released app iphone sxsw link,2
"['wonder', 'fit', 'ipad', '2', 'luggage', 'packing', 'austin', 'hmm', 'sxsw']",none,No emotion toward brand or product,none,wonder fit ipad 2 luggage packing austin hmm sxsw,2
"['holy', 'moly', 'believe', 'line', 'sxsw', 'user', 'apple', 'store', 'sxsw', 'link']",none,No emotion toward brand or product,none,holy moly believe line sxsw user apple store sxsw link,2
"['time', 'ever', 'torrent', 'also', 'legal', 'also', 'also', 'excited', 'sxsw', 'link']",none,No emotion toward brand or product,none,time ever torrent also legal also also excited sxsw link,2
"['could', 'forget', 'cell', 'phone', 'today', 'sxsw', 'fail', 'glad', 'ipad', 'lifelinetotheworld']",iPad,Positive emotion,Apple,could forget cell phone today sxsw fail glad ipad lifelinetotheworld,3
"['user', '3g', 'iphone', '3', 'hr', 'tweeting', 'riseaustin', 'dead', 'need', 'upgrade', 'plugin', 'station', 'sxsw']",iPhone,Negative emotion,Apple,user 3g iphone 3 hr tweeting riseaustin dead need upgrade plugin station sxsw,1
"['user', 'feeling', 'sxsw', 'worst', 'place', 'try', 'amp', 'get', 'ipad', '2', 'everyone', 'trying', 'get', 'one', 'techiesunite']",iPad,Negative emotion,Apple,user feeling sxsw worst place try amp get ipad 2 everyone trying get one techiesunite,1
"['love', 'macbook', 'ipad', 'iphone', 'sxsw', 'year', 'one', 'run', 'juice', 'jump', 'next']",iPhone,Positive emotion,Apple,love macbook ipad iphone sxsw year one run juice jump next,3
"['holy', 'cow', 'got', 'hooked', 'paolo', 'alex', 'backup', 'charger', 'iphone', 'facebookcompowermat', 'powermatteam', 'sxsw', 'thanks']",iPhone,Positive emotion,Apple,holy cow got hooked paolo alex backup charger iphone facebookcompowermat powermatteam sxsw thanks,3
"['holy', 'cow', 'got', 'hooked', 'paolo', 'alex', 'backup', 'charger', 'iphone', 'facebookcompowermat', 'powermatteam', 'sxsw', 'thanks']",iPhone,Positive emotion,Apple,holy cow got hooked paolo alex backup charger iphone facebookcompowermat powermatteam sxsw thanks,3
"['catch', '22\x89û', 'mean', 'ipad', '2', 'sxsw', 'link', 'apple', 'ipad2']",none,Positive emotion,none,catch 22û mean ipad 2 sxsw link apple ipad2,3
"['catch', '22\x89û', 'mean', 'ipad', '2', 'sxsw', 'link']",none,I can't tell,none,catch 22û mean ipad 2 sxsw link,0
"['knew', 'plied', 'user', 'beer', 'stogy', 'last', 'night', 'would', 'weasel', 'way', 'team', 'android', 'party', 'tonight', 'success', 'sxsw']",Android,Positive emotion,Google,knew plied user beer stogy last night would weasel way team android party tonight success sxsw,3
"['honestly', 'think', 'everyone', 'sxsw', 'owns', 'user', 'laptop', 'truestory']",none,No emotion toward brand or product,none,honestly think everyone sxsw owns user laptop truestory,2
"['ok', 'nerd', 'totally', 'bateman', 'want', 'sign', 'ipad', '2', 'sxsw']",none,No emotion toward brand or product,none,ok nerd totally bateman want sign ipad 2 sxsw,2
"['last', 'year', 'traveled', 'heavythis', 'year', 'light', 'get', 'right', 'next', 'year', 'left', 'ipad', 'home', 'sxsw']",none,No emotion toward brand or product,none,last year traveled heavythis year light get right next year left ipad home sxsw,2
"['thought', 'would', 'use', 'ipad', 'lot', 'sxsw', 'even', 'touched', 'hmmzies']",iPad,Negative emotion,Apple,thought would use ipad lot sxsw even touched hmmzies,1
"['\x89ûïuser', 'austin', 'convention', 'center', 'today', 'w', 'user', 'fam', 'showing', 'new', 'iphone', 'game', 'sxsw\x89û\x9d']",none,Positive emotion,none,ûïuser austin convention center today w user fam showing new iphone game sxswû,3
"['cool', 'one', 'rt', 'user', 'sxsw', 'friday', '5pm', 'doodle', 'google', 'session', 'link']",none,No emotion toward brand or product,none,cool one rt user sxsw friday 5pm doodle google session link,2
"['user', 'beyond', 'frustrated', 'w', 'user', 'samsung', 'moment', 'runaround', 'amp', 'leaving', 'att', 'amp', 'iphone', 'enjoy', 'sxsw']",iPhone,Positive emotion,Apple,user beyond frustrated w user samsung moment runaround amp leaving att amp iphone enjoy sxsw,3
"['evry', 'day', 'hustlin', 'working', 'user', 'sxsw', 'event', 'user', 'tonight', 'absolutely', 'loved', 'working', 'link']",none,No emotion toward brand or product,none,evry day hustlin working user sxsw event user tonight absolutely loved working link,2
"['brilliant', 'idea', 'user', 'user', 'search', 'engine', 'ranking', 'session', 'small', 'room', '75', 'people', 'locked', 'sxsw']",none,No emotion toward brand or product,none,brilliant idea user user search engine ranking session small room 75 people locked sxsw,2
"['idea', 'startupbus', 'thing', 'addictive', 'link', 'sxsw', 'also', 'added', 'android', 'app']",Android App,Positive emotion,Google,idea startupbus thing addictive link sxsw also added android app,3
"['practical', 'idea', 'android', 'development', 'bitlyandroidhig', 'sxsw']",none,No emotion toward brand or product,none,practical idea android development bitlyandroidhig sxsw,2
"['wondering', 'anyone', 'sxsw', 'sell', 'verizon', 'iphone', 'bueller']",none,No emotion toward brand or product,none,wondering anyone sxsw sell verizon iphone bueller,2
"['\x89ûïuser', 'show', 'sxsw', '1st', 'gen', 'ipad', 'still', 'let', 'door\x89û\x9d', 'funny', 'tim']",none,No emotion toward brand or product,none,ûïuser show sxsw 1st gen ipad still let doorû funny tim,2
"['hotspot', 'user', 'data', 'speed', 'could', 'keep', 'rt', 'user', 'also', 'thanks', 'apple', 'releasing', 'io', '43', 'time', 'sxsw']",Apple,Positive emotion,Apple,hotspot user data speed could keep rt user also thanks apple releasing io 43 time sxsw,3
"['wondering', 'people', 'sxsw', 'friday', 'queue', 'convention', 'centre', 'apple', 'store', 'xd', 'still', 'figuring', 'wot']",Apple,Positive emotion,Apple,wondering people sxsw friday queue convention centre apple store xd still figuring wot,3
"['wondering', 'sxsw', 'crowd', 'made', 'line', 'apple', 'store', 'elsewhere', 'yous', 'shorter', 'today']",none,No emotion toward brand or product,none,wondering sxsw crowd made line apple store elsewhere yous shorter today,2
"['user', 'another', 'interview', 'disaster', 'like', 'last', 'year', 'evan', 'wood', 'one', 'see', 'alot', 'iphone', 'staring', 'sxsw']",none,No emotion toward brand or product,none,user another interview disaster like last year evan wood one see alot iphone staring sxsw,2
"['\x89ûïuser', 'able', 'afford', 'attend', 'sxsw', 'buy', 'ipad', 'today', 'consider', 'saving', 'japan', 'earthquake', 'relief', 'quot']",none,No emotion toward brand or product,none,ûïuser able afford attend sxsw buy ipad today consider saving japan earthquake relief quot,2
"['user', 'imago', 'future', 'google', 'asks', 'quotwhy', 'want', 'know', 'thatquot', 'search', 'sxsw', 'smscifi']",none,No emotion toward brand or product,none,user imago future google asks quotwhy want know thatquot search sxsw smscifi,2
"['launch', 'imminent', 'apparently', 'google', 'circle', 'probably', 'dì©but', 'sxsw', 'evening']",none,No emotion toward brand or product,none,launch imminent apparently google circle probably dì©but sxsw evening,2
"['week', 'ipad', 'clip', 'user', 'join', 'user', 'review', 'free', 'sxsw', 'go', 'app', 'link', 'ipad2', 'sxswgo']",none,Positive emotion,none,week ipad clip user join user review free sxsw go app link ipad2 sxswgo,3
"['room', 'full', 'people', 'wgood', 'wifi', 'sxsw', 'run', 'frostwire', 'android', 'link', 'share', 'pic', 'apps', 'vids', 'wothers']",Android App,Positive emotion,Google,room full people wgood wifi sxsw run frostwire android link share pic apps vids wothers,3
"['room', 'full', 'people', 'wgood', 'wifi', 'sxsw', 'run', 'frostwire', 'android', 'link', 'share', 'pic', 'apps', 'vids', 'wothers']",Android App,Positive emotion,Google,room full people wgood wifi sxsw run frostwire android link share pic apps vids wothers,3
"['hot', 'spot', 'austin', 'gowalla', 'right', 'convention', 'cnt', 'ignite', 'party', 'n', 'apple', 'store', 'sxsw', 'sxswi']",Apple,Positive emotion,Apple,hot spot austin gowalla right convention cnt ignite party n apple store sxsw sxswi,3
"['austin', 'weekend', 'user', 'sxsw', 'supporting', 'smarty', 'ear', 'launch', 'new', 'ipad', 'apps', 'speech', 'therapy', 'link', 'sxswh', 'sxsh']",none,Positive emotion,none,austin weekend user sxsw supporting smarty ear launch new ipad apps speech therapy link sxswh sxsh,3
"['austin', 'today', 'please', 'join', 'user', 'user', 'talking', 'ipad', '2', 'sxsw', 'link']",none,No emotion toward brand or product,none,austin today please join user user talking ipad 2 sxsw link,2
"['sxsw', 'guy', 'front', 'panel', 'ipad', 'etchasketch', 'casedevice', 'wonder', 'iusxsw']",iPad,No emotion toward brand or product,Apple,sxsw guy front panel ipad etchasketch casedevice wonder iusxsw,2
"['need', 'sweet', 'mac', 'goodness', 'sxsw', 'apple', 'set', 'temporary', 'store', 'downtown', 'link']",Apple,Positive emotion,Apple,need sweet mac goodness sxsw apple set temporary store downtown link,3
"['currently', 'route', 'truther', 'movement', 'music', 'festival', 'spiderhouse', 'google', 'sxsw']",none,No emotion toward brand or product,none,currently route truther movement music festival spiderhouse google sxsw,2
"['user', 'release', 'new', 'socialmedia', 'tool', 'sxsw', 'link']",none,No emotion toward brand or product,none,user release new socialmedia tool sxsw link,2
"['nfc', 'included', 'iphone', '5', 'maybe', 'sxsw']",none,No emotion toward brand or product,none,nfc included iphone 5 maybe sxsw,2
"['apple', 'influence', 'ditto', 'one', 'button', 'login', 'choice', 'facebook', 'sxsw', 'understandinghumans']",none,No emotion toward brand or product,none,apple influence ditto one button login choice facebook sxsw understandinghumans,2
"['wabisabi', 'inspiration', 'lab', 'looking', 'spanishspeaking', 'trend', 'scout', 'based', 'austin', 'texas', 'sxsw', 'link']",none,No emotion toward brand or product,none,wabisabi inspiration lab looking spanishspeaking trend scout based austin texas sxsw link,2
"['zite', 'intelligent', 'ipad', 'magazine', 'link', 'lt', 'deliciousness', 'sxsw', 'trending', 'youneedthis']",iPad,Positive emotion,Apple,zite intelligent ipad magazine link lt deliciousness sxsw trending youneedthis,3
"['google', 'interested', 'location', 'based', 'tech', 'indoor', 'venue', 'business', 'convention', 'center', 'etc', 'tech', 'need', 'improve', 'first', 'sxsw']",Google,Negative emotion,Google,google interested location based tech indoor venue business convention center etc tech need improve first sxsw,1
"['hmm', 'interesting', 'rt', 'user', 'wonder', 'user', 'putting', 'tip', 'user', 'api', 'sxsw', 'suxsw']",none,No emotion toward brand or product,none,hmm interesting rt user wonder user putting tip user api sxsw suxsw,2
"['thekills', 'interview', 'user', 'sxsw', 'may', 'one', 'painfully', 'vacuous', 'interview', 'history', 'link']",none,No emotion toward brand or product,none,thekills interview user sxsw may one painfully vacuous interview history link,2
"['get', 'first', 'panel', 'today', 'line', 'look', 'like', 'apple', 'store', 'sxsw', 'link']",none,No emotion toward brand or product,none,get first panel today line look like apple store sxsw link,2
"['tim', 'soos', 'invisible', 'instrument', 'jaw', 'dropping', 'iphonewii', 'controller', 'link', 'lovemusicapi', 'sxsw']",iPhone,Positive emotion,Apple,tim soos invisible instrument jaw dropping iphonewii controller link lovemusicapi sxsw,3
"['rockin', 'ipad', '2', 'downtown', 'apple', 'sxsw', 'store', 'apple']",iPad,Positive emotion,Apple,rockin ipad 2 downtown apple sxsw store apple,3
"['technews', 'ipad', '2', 'get', 'temporary', 'apple', 'store', 'sxsw', 'link', 'technews', 'apple', 'applestore', 'ipad2', 'sxsw', 'tech']",none,Positive emotion,none,technews ipad 2 get temporary apple store sxsw link technews apple applestore ipad2 sxsw tech,3
"['awesome', 'ipad', '2', 'jailbreak', 'link', 'grateful', 'dead', 'fab5', 'sxsw']",iPad,Positive emotion,Apple,awesome ipad 2 jailbreak link grateful dead fab5 sxsw,3
"['heard', 'ipad', '2', 'launch', 'sxsw', 'pretty', 'intense']",none,No emotion toward brand or product,none,heard ipad 2 launch sxsw pretty intense,2
"['new', 'post', 'ipad', '2', 'launch', 'huge', 'line', 'apple', 'popup', 'shop', 'austin', 'link', 'sxsw', 'sxswi']",iPad,Positive emotion,Apple,new post ipad 2 launch huge line apple popup shop austin link sxsw sxswi,3
"['\x89ûïuser', 'ipad', '2', 'sold', '70', 'went', 'new', 'buyer', 'report', 'link', 'sxsw', 'socialmedia', 'tech', 'ipad2', 'media\x89û\x9d']",iPad,Positive emotion,Apple,ûïuser ipad 2 sold 70 went new buyer report link sxsw socialmedia tech ipad2 mediaû,3
"['remaining', 'ipad', '2', 'stock', 'sxsw', 'apple', 'store', 'come', 'get', 'one', 'link']",iPad,Positive emotion,Apple,remaining ipad 2 stock sxsw apple store come get one link,3
"['ipad', 'accessory', 'bag', 'thanks', 'user', 'sxsw']",iPad,Positive emotion,Apple,ipad accessory bag thanks user sxsw,3
"['sxsw', 'ipad', 'app', 'pure', 'gold', 'user']",iPad or iPhone App,Positive emotion,Apple,sxsw ipad app pure gold user,3
"['check', 'ipad', 'design', 'headache', '2', 'tablet', 'call', 'morning', 'sxsw', 'link', 'sxsw', 'tapworthy']",iPad,No emotion toward brand or product,Apple,check ipad design headache 2 tablet call morning sxsw link sxsw tapworthy,2
"['first', 'ipad', 'design', 'headache', '2', 'tablet', 'call', 'morning', 'sxsw', 'tapworthy']",iPad,No emotion toward brand or product,Apple,first ipad design headache 2 tablet call morning sxsw tapworthy,2
"['first', 'ipad', 'even', 'exist', 'last', 'year', 'already', 'feel', 'like', 'pulling', 'antique', 'everytime', 'use', 'ipad', 'sxsw', 'ipad2']",iPad,Negative emotion,Apple,first ipad even exist last year already feel like pulling antique everytime use ipad sxsw ipad2,1
"['designing', 'ipad', 'interface', 'new', 'navigation', 'schema', 'sxsw', 'uxdes']",none,No emotion toward brand or product,none,designing ipad interface new navigation schema sxsw uxdes,2
"['designing', 'ipad', 'interface', 'user', 'uxdes', 'sxsw', 'link']",none,No emotion toward brand or product,none,designing ipad interface user uxdes sxsw link,2
"['turn', 'ipad', 'physical', 'messaging', 'platform', 'holler', 'gram', 'cheeky', 'app', 'built', 'sxsw', 'link']",iPad or iPhone App,Positive emotion,Apple,turn ipad physical messaging platform holler gram cheeky app built sxsw link,3
"['spin', 'play', 'ipad', 'launch', 'party', 'hanging', 'user', 'user', 'sxsw', 'user', 'cedar', 'street', 'courtyard', 'link']",none,No emotion toward brand or product,none,spin play ipad launch party hanging user user sxsw user cedar street courtyard link,2
"['shoot', 'ipad', 'display', 'search', 'result', 'go', 'question', 'later', 'osmpw', 'sxsw']",iPad,Negative emotion,Apple,shoot ipad display search result go question later osmpw sxsw,1
"['pic', 'ipadwinning', 'performance', 'link', 'sxsw', 'accordion', 'toodamnlucky']",iPad,Positive emotion,Apple,pic ipadwinning performance link sxsw accordion toodamnlucky,3
"['fear', 'iphone', 'att', '3gs', 'slowpoke', 'network', 'sxsw', 'amp', 'sxswmusic']",iPhone,Positive emotion,Apple,fear iphone att 3gs slowpoke network sxsw amp sxswmusic,3
"['sxsw', 'iphone', 'app', 'mocking', 'like', 'money', 'come']",iPad or iPhone App,Negative emotion,Apple,sxsw iphone app mocking like money come,1
"['sxsw', 'iphone', 'app', 'one', 'worst', 'use', 'long', 'time']",iPad or iPhone App,Negative emotion,Apple,sxsw iphone app one worst use long time,1
"['cool', 'iphone', 'app', 'launched', 'sxsw', 'flypost', 'community', 'bulletin', 'board', 'w', 'location', 'learn', 'link', 'link']",iPad or iPhone App,Positive emotion,Apple,cool iphone app launched sxsw flypost community bulletin board w location learn link link,3
"['pedicab', 'iphone', 'charger', 'would', 'epic', 'win', 'sxsw']",Other Apple product or service,Positive emotion,Apple,pedicab iphone charger would epic win sxsw,3
"['check', 'iphone', 'developer', 'meet', 'sxsw', 'link', 'sxsw']",iPhone,Positive emotion,Apple,check iphone developer meet sxsw link sxsw,3
"['forgot', 'iphone', 'sxsw', 'android', 'knife', 'gun', 'fight']",none,I can't tell,none,forgot iphone sxsw android knife gun fight,0
"['quotthe', 'iphone', 'transient', 'device', 'used', 'short', 'burst', 'ipad', '8pm', 'couch', 'devicequot', 'user', 'sxsw']",iPhone,Positive emotion,Apple,quotthe iphone transient device used short burst ipad 8pm couch devicequot user sxsw,3
"['fret', 'iphone', 'owner', 'apple', 'open', 'temporary', 'store', 'sxsw', 'link', 'via', 'user']",none,No emotion toward brand or product,none,fret iphone owner apple open temporary store sxsw link via user,2
"['disliking', 'iphone', 'twitter', 'auto', 'shortening', 'link', 'sxsw']",iPad or iPhone App,Negative emotion,Apple,disliking iphone twitter auto shortening link sxsw,1
"['user', 'iphone', 'clearly', 'positively', 'happily', 'sxsw']",iPhone,Positive emotion,Apple,user iphone clearly positively happily sxsw,3
"['clipboard', 'carny', 'ipad', 'lowtech', 'sxsw']",none,No emotion toward brand or product,none,clipboard carny ipad lowtech sxsw,2
"['user', 'competing', 'user', 'circle', 'socialflow', 'board', 'resonant', 'topic', 'sxsw', 'link']",none,No emotion toward brand or product,none,user competing user circle socialflow board resonant topic sxsw link,2
"['flipboard', 'developing', 'iphone', 'version', 'android', 'say', 'user', 'sxsw']",iPhone,Positive emotion,Apple,flipboard developing iphone version android say user sxsw,3
"['microsoft', 'going', 'launch', 'ie9', 'sxsw', 'amid', 'glowing', 'apple', 'logo', 'classicaudiencemisread']",none,No emotion toward brand or product,none,microsoft going launch ie9 sxsw amid glowing apple logo classicaudiencemisread,2
"['iphone', 'overheating', 'many', 'british', 'sounding', 'people', 'texas', 'sxsw']",iPhone,Negative emotion,Apple,iphone overheating many british sounding people texas sxsw,1
"['link', 'part', 'presentation', 'sxsw', 'good', 'thing', 'crashing', 'instead', 'work', 'best', 'iphoneandroid']",iPhone,Positive emotion,Apple,link part presentation sxsw good thing crashing instead work best iphoneandroid,3
"['hashable', 'rocking', 'user', 'sxsw', 'new', 'quotcloudquot', 'business', 'card', 'iphone', 'android']",none,No emotion toward brand or product,none,hashable rocking user sxsw new quotcloudquot business card iphone android,2
"['user', 'superfriendly', 'w', 'google', 'closed', 'acquisition', 'amp', 'partnership', 'answering', 'pointed', 'user', 'sxsw']",none,No emotion toward brand or product,none,user superfriendly w google closed acquisition amp partnership answering pointed user sxsw,2
"['gamesalad', 'topic', 'dutch', 'podcast', 'link', 'gssxsw', 'sxsw', 'sxsw2011', 'sxswnl']",none,No emotion toward brand or product,none,gamesalad topic dutch podcast link gssxsw sxsw sxsw2011 sxswnl,2
"['soo', 'apple', 'store', 'sxsw']",none,No emotion toward brand or product,none,soo apple store sxsw,2
"['sister', 'throwing', 'google', 'sxsw', 'party', 'tonigh', 'come', 'link', 'band', 'food', 'art', 'ice', 'cream', 'nifty', 'interactive', 'sxsw']",Google,Positive emotion,Google,sister throwing google sxsw party tonigh come link band food art ice cream nifty interactive sxsw,3
"['\x89ûïuser', 'walking', 'around', 'sxsw', 'staring', 'iphone', '4', 'like', 'everyone', 'else\x89û\x9d', 'ummditto']",iPhone,No emotion toward brand or product,Apple,ûïuser walking around sxsw staring iphone 4 like everyone elseû ummditto,2
"['iphone', 'wilting', 'stress', 'sxsw']",iPhone,Negative emotion,Apple,iphone wilting stress sxsw,1
"['believe', 'almost', 'always', 'use', 'google', 'map', 'iphone', 'rt', 'user', '40', 'google', 'map', 'use', 'mobile', 'say', 'user', 'sxsw']",Other Google product or service,Positive emotion,,believe almost always use google map iphone rt user 40 google map use mobile say user sxsw,3
"['course', 'rt', 'user', 'sxsw', 'get', 'apple', 'store', 'link', 'geeksrule']",Apple,Positive emotion,Apple,course rt user sxsw get apple store link geeksrule,3
"['rumor', 'apple', 'putting', 'popup', 'store', 'congress6th', 'strange', 'activity', 'sw', 'corner', 'could', 'shh', 'sxsw']",none,No emotion toward brand or product,none,rumor apple putting popup store congress6th strange activity sw corner could shh sxsw,2
"['got', 'get', 'rt', 'user', 'hey', 'taariq', 'texas', 'fav', 'sxsw', 'app', 'link', 'ltandroidor', 'get', 'iphone', 'usguys']",iPad or iPhone App,Positive emotion,Apple,got get rt user hey taariq texas fav sxsw app link ltandroidor get iphone usguys,3
"['user', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', '2', 'launch', 'link', 'fb']",none,No emotion toward brand or product,none,user rumor apple opening temporary store downtown austin sxsw ipad 2 launch link fb,2
"['\x89ûïuser', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', '2', 'launch', 'link']",none,No emotion toward brand or product,none,ûïuser rumor apple opening temporary store downtown austin sxsw ipad 2 launch link,2
"['user', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', '2', 'launch', 'bitlyg03mzb']",none,No emotion toward brand or product,none,user rumor apple opening temporary store downtown austin sxsw ipad 2 launch bitlyg03mzb,2
"['user', 'bigger', 'iphone', 'smaller', 'pc', 'good', 'big', 'event', 'like', 'sxsw', 'meeti', 'link']",none,Positive emotion,none,user bigger iphone smaller pc good big event like sxsw meeti link,3
"['user', 'bigger', 'iphone', 'smaller', 'pc', 'good', 'big', 'event', 'like', 'sxsw', 'meeting', 'day', 'link']",iPad,Positive emotion,Apple,user bigger iphone smaller pc good big event like sxsw meeting day link,3
"['sxsw', 'get', 'apple', 'store', 'link', 'atx']",none,No emotion toward brand or product,none,sxsw get apple store link atx,2
"['bit', 'jealous', 'seeing', 'sxsw', 'attendee', 'ipad2', 'ipad', 'seems', 'obsolete']",iPad,Positive emotion,Apple,bit jealous seeing sxsw attendee ipad2 ipad seems obsolete,3
"['sxsw', 'join', 'u', 'drink', '2', 'tonight', '7pm', 'fado', 'irish', 'pub', '4th', 'link', 'would', 'love', 'meet']",none,No emotion toward brand or product,none,sxsw join u drink 2 tonight 7pm fado irish pub 4th link would love meet,2
"['posterous', 'join', 'sxsw', 'pile', 'posterous', 'event', 'iphone', 'techcrunch', 'link', 'sxsw']",none,No emotion toward brand or product,none,posterous join sxsw pile posterous event iphone techcrunch link sxsw,2
"['posterous', 'join', 'sxsw', 'pile', 'posterous', 'event', 'iphone', 'link', 'iphone', 'richpearson', 'sxsw']",none,No emotion toward brand or product,none,posterous join sxsw pile posterous event iphone link iphone richpearson sxsw,2
"['building', 'quotsprout', 'upquot', 'new', 'google', 'map', 'mobile', 'sxsw']",none,No emotion toward brand or product,none,building quotsprout upquot new google map mobile sxsw,2
"['think', 'broke', 'user', 'iphone', 'app', 'sxsw', 'sorry']",none,No emotion toward brand or product,none,think broke user iphone app sxsw sorry,2
"['technews', 'time', 'sxsw', 'foursquare', 'ups', 'game', 'link', 'technews', 'friendsoffer', 'iphone', 'sxsw', 'thegame', 'tech']",none,No emotion toward brand or product,none,technews time sxsw foursquare ups game link technews friendsoffer iphone sxsw thegame tech,2
"['quoti', 'learning', 'thing', 'screenquot', '4year', 'old', 'explanation', 'instantly', 'knew', 'use', 'ipad', 'sxsw']",iPad,Positive emotion,Apple,quoti learning thing screenquot 4year old explanation instantly knew use ipad sxsw,3
"['location', 'pixieengine', 'rt', 'user', 'google', 'say', 'future', 'location', 'location', 'location', 'link', 'sxsw', 'cnn']",Google,Negative emotion,Google,location pixieengine rt user google say future location location location link sxsw cnn,1
"['\x89ûïuser', 'picked', 'ipad', '2', 'back', 'sxsw', 'link', 'cha', 'think', 'worth', 'upgrade']",none,No emotion toward brand or product,none,ûïuser picked ipad 2 back sxsw link cha think worth upgrade,2
"['sxsw', 'keep', 'tab', 'great', 'craftbeer', 'drinking', 'austin', 'next', 'pint', 'iphone', 'link']",none,No emotion toward brand or product,none,sxsw keep tab great craftbeer drinking austin next pint iphone link,2
"['ipad', 'keep', 'awake', 'thank', 'god', 'bought', 'sxsw']",iPad,Positive emotion,Apple,ipad keep awake thank god bought sxsw,3
"['kawasaki', 'key', 'enchantment', 'trustworthiness', 'zappos', 'likeability', 'richard', 'branson', 'product', 'apple', 'sxsw', 'mccannsxsw', 'mrmworldwide']",none,I can't tell,none,kawasaki key enchantment trustworthiness zappos likeability richard branson product apple sxsw mccannsxsw mrmworldwide,0
"['google', 'keynote', 'marissa', 'mayer', 'sxsw', 'user', 'acc', 'ballroom', 'w', '65', 'others', 'link']",none,No emotion toward brand or product,none,google keynote marissa mayer sxsw user acc ballroom w 65 others link,2
"['iphone', 'know', 'sxsw', 'week', 'tough', 'alreadydwindling', 'battery', 'help', 'jeebus', 'keep', 'correcting', 'curse', 'word']",iPhone,Negative emotion,Apple,iphone know sxsw week tough alreadydwindling battery help jeebus keep correcting curse word,1
"['sxsw', 'jon', 'kolko', 'coffee', 'venture', 'accelerator', 'link', 'looking', 'critically', 'apple', 'influence', 'edu']",none,No emotion toward brand or product,none,sxsw jon kolko coffee venture accelerator link looking critically apple influence edu,2
"['google', 'lanzara', 'ningun', 'producto', 'en', 'south', 'southwest', 'sxsw', '2011', 'link']",none,I can't tell,none,google lanzara ningun producto en south southwest sxsw 2011 link,0
"['google', 'launch', 'new', 'social', 'network', 'circle', 'possibly', 'today', 'link', 'sxsw']",none,No emotion toward brand or product,none,google launch new social network circle possibly today link sxsw,2
"['google', 'launch', 'social', 'network', 'sxsw', 'today']",none,No emotion toward brand or product,none,google launch social network sxsw today,2
"['google', 'launch', 'social', 'network', 'circle', 'sxsw', 'link', 'excited']",Other Google product or service,Positive emotion,,google launch social network circle sxsw link excited,3
"['google', 'launch', 'circle', 'social', 'network', 'sxsw', 'link']",none,No emotion toward brand or product,none,google launch circle social network sxsw link,2
"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'quotcirclesquot', 'link', 'sxsw', 'via', 'user', 'user', 'cc', 'user', 'user']",none,No emotion toward brand or product,none,google launch major new social network called quotcirclesquot link sxsw via user user cc user user,2
"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'link', 'gt', 'update', 'preview', 'planned', 'sxsw']",none,No emotion toward brand or product,none,google launch major new social network called circle link gt update preview planned sxsw,2
"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'link', 'sxsw', 'via', 'user']",Google,Positive emotion,Google,google launch major new social network called circle link sxsw via user,3
"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'link', 'sxsw']",none,No emotion toward brand or product,none,google launch major new social network called circle link sxsw,2
"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'updated', 'link', 'launched', 'sxsw', 'soon', 'care']",Other Google product or service,Negative emotion,,google launch major new social network called circle updated link launched sxsw soon care,1
"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'link', 'sxsw']",none,No emotion toward brand or product,none,google launch major new social network called circle link sxsw,2
"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'link', 'sxsw', 'rt', 'user']",none,No emotion toward brand or product,none,google launch major new social network called circle link sxsw rt user,2
