tweet_text,recipient,emotion,brand,lemmatized_review,emotion_code
"['google', 'analytics', 'track', 'offsite', 'link', 'virtual', 'page', 'view', 'using', 'javascript', 'moreknowledge', 'sxsw', 'mitharvard']",Other Google product or service,Positive emotion,,google analytics track offsite link virtual page view using javascript moreknowledge sxsw mitharvard,3
"['google', 'analytics', 'rock', 'view512', 'sxsw']",Other Google product or service,Positive emotion,,google analytics rock view512 sxsw,3
"['holler', 'gram', 'ipad', 'itunes', 'app', 'store', 'link', 'via', 'user', 'sxsw']",none,Positive emotion,none,holler gram ipad itunes app store link via user sxsw,3
"['holler', 'gram', 'ipad', 'itunes', 'app', 'store', 'link', 'via', 'user', 'sxswsters', 'great', 'app', 'madebymany', 'free']",iPad or iPhone App,Positive emotion,Apple,holler gram ipad itunes app store link via user sxswsters great app madebymany free,3
"['umshini', 'wamnight', 'fishing', 'weird', 'shit', 'user', 'said', 'work', 'well', 'together', 'liked', 'esp', 'iphone', 'footage', 'sxsw']",iPhone,Positive emotion,Apple,umshini wamnight fishing weird shit user said work well together liked esp iphone footage sxsw,3
"['watching', '8', 'year', 'old', 'report', 'sxsw', 'via', 'iphone', 'show', 'technology', 'going', 'anywhereuntil', 'robot', 'revolt']",iPhone,Positive emotion,Apple,watching 8 year old report sxsw via iphone show technology going anywhereuntil robot revolt,3
"['awesome', 'ipad', 'user', 'sxswbuffalo', 'lounge', 'sxsw', 'experience', 'complete']",iPad,Positive emotion,Apple,awesome ipad user sxswbuffalo lounge sxsw experience complete,3
"['sxsw', 'vegan', 'guide', 'google', 'map', 'austin', 'tx', 'link', 'based', 'lazy', 'smurfs', 'info', 'link']",Other Google product or service,Positive emotion,,sxsw vegan guide google map austin tx link based lazy smurfs info link,3
"['ipad', '2', 'rearfacing', 'camera', 'get', 'link', 'sxsw']",iPad,Negative emotion,Apple,ipad 2 rearfacing camera get link sxsw,1
"['use', 'ipad', '2', 'someone', 'give', 'otherwise', 'iphone', 'actually', 'task', 'sxsw']",iPhone,Positive emotion,Apple,use ipad 2 someone give otherwise iphone actually task sxsw,3
"['ipad', '2', 'sxsw', 'thanks', 'user', 'fxsw']",iPad,Positive emotion,Apple,ipad 2 sxsw thanks user fxsw,3
"['got', 'ipad', 'courtesy', 'random', 'stranger', 'streetan', 'apple', 'investor', 'sxsw', 'thank', 'utter', 'link']",iPad,Positive emotion,Apple,got ipad courtesy random stranger streetan apple investor sxsw thank utter link,3
"['user', 'ipad', 'cheaper', 'laptop', 'newsapps', 'sxsw']",iPad,Positive emotion,Apple,user ipad cheaper laptop newsapps sxsw,3
"['iphone', 'app', 'people', 'use', 'sxsw', 'scheduling', 'user', 'awesome', 'app', 'flummoxed']",iPad or iPhone App,Positive emotion,Apple,iphone app people use sxsw scheduling user awesome app flummoxed,3
"['user', 'user', 'saying', 'hi', 'sxsw', 'new', 'iphone', 'case', 'zazzlesxsw', 'link']",none,Positive emotion,none,user user saying hi sxsw new iphone case zazzlesxsw link,3
"['user', 'user', 'shooting', 'video', 'sxsw', 'p', 'pic', 'ipad', '2', 'link']",iPad,Positive emotion,Apple,user user shooting video sxsw p pic ipad 2 link,3
"['check', 'offer', 'google', 'cool', 'link', 'sxsw']",Google,Positive emotion,Google,check offer google cool link sxsw,3
"['user', 'android', 'got', 'big', 'call', 'sxsw', 'gamelayer', 'opening', 'keynote', 'knew', 'would', 'appreciate']",Android,Positive emotion,Google,user android got big call sxsw gamelayer opening keynote knew would appreciate,3
"['user', 'android', 'need', 'way', 'group', 'apps', 'like', 'ipadipod', 'sxsw', 'hhrs']",Android,Negative emotion,Google,user android need way group apps like ipadipod sxsw hhrs,1
"['awesome', 'hand', 'review', 'ipad', '2', 'coming', 'tomorrow', 'user', 'guest', 'post', 'user', 'sxsw']",iPad,Positive emotion,Apple,awesome hand review ipad 2 coming tomorrow user guest post user sxsw,3
"['lonelyplanet', 'austin', 'iphone', 'app', 'free', 'godsend', 'gpsaware', 'map', 'city', 'without', 'need', '3g', 'wifi', 'sxsw']",iPad or iPhone App,Positive emotion,Apple,lonelyplanet austin iphone app free godsend gpsaware map city without need 3g wifi sxsw,3
"['lonely', 'planet', 'release', 'free', 'austin', 'city', 'guide', 'iphone', 'app', 'sxsw', 'like', 'enough', 'apps', 'cluttering', 'handset']",iPad or iPhone App,Negative emotion,Apple,lonely planet release free austin city guide iphone app sxsw like enough apps cluttering handset,1
"['lonely', 'planet', 'new', 'iphone', 'austin', 'city', 'guide', 'free', 'march', '915', 'going', 'sxsw', 'link', 'travel']",iPad or iPhone App,Positive emotion,Apple,lonely planet new iphone austin city guide free march 915 going sxsw link travel,3
"['day', 'bank', 'america', 'launched', 'iphone', 'app', 'got', '250k', 'new', 'customer', 'bankinnovation', 'sxsw']",iPad or iPhone App,Positive emotion,Apple,day bank america launched iphone app got 250k new customer bankinnovation sxsw,3
"['sxsw', 'thanks', 'ever', 'present', 'iphone', 'barging', 'table']",none,Positive emotion,none,sxsw thanks ever present iphone barging table,3
"['user', 'another', 'google', 'social', 'failure', 'sxsw']",Google,Negative emotion,Google,user another google social failure sxsw,1
"['google', 'plan', 'bring', 'quotthe', 'power', 'herequot', 'life', 'future', 'linking', 'digital', 'physical', 'world', 'link', 'sxsw']",none,Positive emotion,none,google plan bring quotthe power herequot life future linking digital physical world link sxsw,3
"['momus', 'want', 'ipad', '2', 'back', 'link', 'thingsthatdontgotogether', 'sxsw', 'lisa', 'rinna']",iPad,Positive emotion,Apple,momus want ipad 2 back link thingsthatdontgotogether sxsw lisa rinna,3
"['want', 'lose', 'love', 'google', 'sxsw']",Google,Positive emotion,Google,want lose love google sxsw,3
"['brilliant', 'rosso', 'used', 'google', 'doc', 'paste', 'recipe', 'make', 'mother', 'think', 'generated', 'recipe', 'leanstartup', 'sxsw']",Other Google product or service,Positive emotion,,brilliant rosso used google doc paste recipe make mother think generated recipe leanstartup sxsw,3
"['company', 'company', 'best', 'supply', 'chain', 'walmart', 'apple', 'behance', 'sxsw']",Apple,Positive emotion,Apple,company company best supply chain walmart apple behance sxsw,3
"['way', 'deleting', 'app', 'stop', 'loading', 'iphone', 'draining', 'power', 'x', 'cancel', 'help', 'sxsw']",iPad or iPhone App,Negative emotion,Apple,way deleting app stop loading iphone draining power x cancel help sxsw,1
"['great', 'recap', 'seemingly', 'great', 'sxsw', 'session', 'rt', 'user', 'relive', 'wonder', 'google', 'v', 'bing', 'panel', 'link']",Google,Positive emotion,Google,great recap seemingly great sxsw session rt user relive wonder google v bing panel link,3
"['great', 'recap', 'googlebing', 'qa', 'session', 'website', 'ranking', 'sxsw', 'qagb', 'link', 'via', 'user', 'cc', 'user']",Google,Positive emotion,Google,great recap googlebing qa session website ranking sxsw qagb link via user cc user,3
"['ipad', '2', 'graphic', 'much', 'faster', 'ipad', '1', 'motorola', 'xoom', 'link', 'user', 'tech', 'sxsw']",iPad,Positive emotion,Apple,ipad 2 graphic much faster ipad 1 motorola xoom link user tech sxsw,3
"['sxsw', 'evaporation', 'user', 'user', 'business', 'model', 'platform', 'iphone', 'app', 'make', 'tool', 'available', 'developer']",iPad or iPhone App,Positive emotion,Apple,sxsw evaporation user user business model platform iphone app make tool available developer,3
"['hope', 'apple', 'approves', 'irelay', 'social', 'network', 'mobile', 'photo', 'sharing', 'app', 'sxsw', 'easier', 'share', 'people', 'download']",iPad or iPhone App,Positive emotion,Apple,hope apple approves irelay social network mobile photo sharing app sxsw easier share people download,3
"['major', 'apple', 'io', 'update', 'day', 'sxsw', 'genius', 'project', 'manager', 'came', 'brilliant', 'idea', 'nowhammies']",Apple,Negative emotion,Apple,major apple io update day sxsw genius project manager came brilliant idea nowhammies,1
"['user', 'apple', 'great', 'turning', 'new', 'old', 'sxsw']",Apple,Positive emotion,Apple,user apple great turning new old sxsw,3
"['sweet', 'apple', 'listened', 'u', 'temp', 'apple', 'store', 'near', 'sxsw', 'ipad2', 'launch', 'link']",Apple,Positive emotion,Apple,sweet apple listened u temp apple store near sxsw ipad2 launch link,3
"['user', 'apple', 'popup', 'store', 'sxsw', '5', 'block', 'long', 'betterthingstodo']",Apple,Negative emotion,Apple,user apple popup store sxsw 5 block long betterthingstodo,1
"['apple', 'popup', 'store', 'still', 'ipads', 'sxsw', 'sxswi']",iPad,Positive emotion,Apple,apple popup store still ipads sxsw sxswi,3
"['love', 'apple', 'popup', 'store', 'sxsw', 'freaking', 'smart', 'one', 'question', 'atampt', 'bring', 'truck', 'signal', 'please', 'say', 'yes']",Apple,Positive emotion,Apple,love apple popup store sxsw freaking smart one question atampt bring truck signal please say yes,3
"['queue', 'apple', 'popup', 'store', 'sxsw', 'still', 'long']",none,Negative emotion,none,queue apple popup store sxsw still long,1
"['sxsw', 'apple', 'school', 'marketing', 'expert', 'cnet', 'link', 'sxsw']",Apple,Positive emotion,Apple,sxsw apple school marketing expert cnet link sxsw,3
"['sxsw', 'apple', 'school', 'marketing', 'expert', 'link', 'sxsw']",Apple,Positive emotion,Apple,sxsw apple school marketing expert link sxsw,3
"['sxsw', 'apple', 'school', 'marketing', 'expert', 'link', 'via', 'user', 'sxsw', 'apple']",Apple,Positive emotion,Apple,sxsw apple school marketing expert link via user sxsw apple,3
"['sxsw', 'apple', 'school', 'marketing', 'expert', 'link', 'apple', 'jobsco', 'sxsw']",Apple,Positive emotion,Apple,sxsw apple school marketing expert link apple jobsco sxsw,3
"['sxsw', 'apple', 'school', 'marketing', 'expert', 'link', 'via', 'user', 'sxsw', 'apple', 'marketing']",Apple,Positive emotion,Apple,sxsw apple school marketing expert link via user sxsw apple marketing,3
"['clever', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link']",Apple,Positive emotion,Apple,clever apple set open popup shop core sxsw action link,3
"['temp', 'apple', 'storegreat', 'move', 'really', 'need', 'help', 'brand', 'recognition', 'seriousness', 'pretty', 'cool', 'sxsw']",Apple,Positive emotion,Apple,temp apple storegreat move really need help brand recognition seriousness pretty cool sxsw,3
"['come', 'apple', 'spellchecking', 'without', 'autocorrect', 'must', 'nothing', 'grr', 'sxsw']",Apple,Negative emotion,Apple,come apple spellchecking without autocorrect must nothing grr sxsw,1
"['line', 'apple', 'ipad', '2', 'popup', 'store', 'already', 'wrapping', 'around', 'block', 'sxsw', 'link']",none,Positive emotion,none,line apple ipad 2 popup store already wrapping around block sxsw link,3
"['user', 'apple', 'making', 'temp', 'store', 'sxsw', '2011', 'get', 'ipad', '2', 'link']",iPad,Positive emotion,Apple,user apple making temp store sxsw 2011 get ipad 2 link,3
"['fear', 'sxsw', 'attendee', 'pick', 'ipad', '2', 'apple', 'austin', 'popup', 'shop', 'link', 'via', 'user']",iPad,Positive emotion,Apple,fear sxsw attendee pick ipad 2 apple austin popup shop link via user,3
"['search', 'sxsw', 'via', 'twitter', 'work', 'check', 'google', 'real', 'time', 'search', 'least', 'get', 'result', 'sxsw']",Other Google product or service,Positive emotion,,search sxsw via twitter work check google real time search least get result sxsw,3
"['share', 'share', 'share', 'posterous', 'join', 'sxsw', 'pile', 'posterous', 'event', 'iphone', 'link', 'socmedia']",none,Positive emotion,none,share share share posterous join sxsw pile posterous event iphone link socmedia,3
"['tried', 'square', 'credit', 'card', 'reader', 'iphone', 'android', 'amazingly', 'simple', 'sxsw', 'impressed', 'link']",iPad or iPhone App,Positive emotion,Apple,tried square credit card reader iphone android amazingly simple sxsw impressed link,3
"['user', 'arg', 'load', 'iphone', 'via', 'app', 'store', 'site', 'trying', 'sxsw', 'feelin', 'touch']",iPhone,Negative emotion,Apple,user arg load iphone via app store site trying sxsw feelin touch,1
"['charge', 'iphone', 'every', '6hours', 'sxsw', 'running', 'lowest', 'possible', 'screen', 'brightness', 'apple', 'fix', 'basic']",iPhone,Negative emotion,Apple,charge iphone every 6hours sxsw running lowest possible screen brightness apple fix basic,1
"['iphone', 'charging', 'party', 'hallway', 'ux', 'ia', 'professional', 'unite', 'sxsw']",iPhone,Positive emotion,Apple,iphone charging party hallway ux ia professional unite sxsw,3
"['rachael', 'harris', 'saw', 'driving', 'nut', 'thank', 'google', 'sxsw']",Google,Positive emotion,Google,rachael harris saw driving nut thank google sxsw,3
"['go', 'bar', 'get', 'free', 'drink', 'iphone', 'doesdroid', 'sxsw']",iPhone,Positive emotion,Apple,go bar get free drink iphone doesdroid sxsw,3
"['smart', 'idea', 'rt', 'user', 'w00t', 'user', 'wrote', 'hollergram', 'ipad', 'app', 'sxsw', 'link']",iPad or iPhone App,Positive emotion,Apple,smart idea rt user w00t user wrote hollergram ipad app sxsw link,3
"['google', 'art', 'project', 'put', 'famous', 'artwork', '7', 'billion', 'pixel', 'allowing', 'zoom', 'amp', 'get', 'entirely', 'different', 'view', 'art', 'sxsw']",Google,Positive emotion,Google,google art project put famous artwork 7 billion pixel allowing zoom amp get entirely different view art sxsw,3
"['google', 'art', 'project', 'would', 'great', 'virtual', 'field', 'trip', 'kid', 'museum', 'around', 'world', 'edtech', 'sxsw']",Other Google product or service,Positive emotion,,google art project would great virtual field trip kid museum around world edtech sxsw,3
"['good', 'cnn', 'article', 'sxsw', 'important', 'social', 'web', 'innovator', 'link', 'bringing', 'griddler', 'ipad', 'app']",iPad or iPhone App,Positive emotion,Apple,good cnn article sxsw important social web innovator link bringing griddler ipad app,3
"['android', 'party', 'sxsw', 'user', 'lustre', 'pearl', 'bar', 'w', '36', 'others', 'link']",Android,Positive emotion,Google,android party sxsw user lustre pearl bar w 36 others link,3
"['apple', 'case', 'study', 'great', 'mktg', 'sxsw', 'showed', 'everyone', 'buzz', 'quotpopup', 'storequot', 'link']",Apple,Positive emotion,Apple,apple case study great mktg sxsw showed everyone buzz quotpopup storequot link,3
"['flash', 'discussion', 'still', 'relevant', 'sxsw', 'tapworthy', 'ipad', 'design', 'headache']",none,Negative emotion,none,flash discussion still relevant sxsw tapworthy ipad design headache,1
"['got', 'flask', 'amp', 'ipad', 'yes', 'sitting', '9th', 'st', 'waiting', 'aicn', 'screening', 'sxsw', 'prepared', 'iloveasurprise', 'link']",iPad,Positive emotion,Apple,got flask amp ipad yes sitting 9th st waiting aicn screening sxsw prepared iloveasurprise link,3
"['guy', 'asked', 'google', 'mayer', 'take', 'year', 'remove', 'deadly', 'route', 'google', 'map', 'death', 'valley', 'sxsw']",Other Google product or service,Negative emotion,,guy asked google mayer take year remove deadly route google map death valley sxsw,1
"['user', 'cnngrill', 'sxsw', 'rockin', 'iphone', 'could', 'cooler', 'link']",iPhone,Positive emotion,Apple,user cnngrill sxsw rockin iphone could cooler link,3
"['nyt', 'wsj', 'sxsw', 'ask', 'future', 'branded', 'native', 'news', 'apps', 'ipad', 'link']",iPad or iPhone App,Negative emotion,Apple,nyt wsj sxsw ask future branded native news apps ipad link,1
"['user', 'sxsw', '9', '10', 'attendee', 'mac', 'ipad']",iPad,Positive emotion,Apple,user sxsw 9 10 attendee mac ipad,3
"['user', 'sxsw', 'quotapple', 'come', 'cool', 'technology', 'one', 'ever', 'heard', 'go', 'conferencesquot', 'via', 'user']",Apple,Positive emotion,Apple,user sxsw quotapple come cool technology one ever heard go conferencesquot via user,3
"['user', 'sxsw', 'quotapple', 'come', 'cool', 'technology', 'one', 'ever', 'heard', 'go', 'conferencesquot', 'via', 'user']",Apple,Positive emotion,Apple,user sxsw quotapple come cool technology one ever heard go conferencesquot via user,3
"['user', 'sxsw', 'quotapple', 'come', 'cool', 'technology', 'one', 'ever', 'heard', 'go', 'conferencesquot\x89û\x9d']",Apple,Positive emotion,Apple,user sxsw quotapple come cool technology one ever heard go conferencesquotû,3
"['user', 'sxsw', 'google', 'connect', 'digital', 'amp', 'physical', 'world', 'mobile', 'link', 'link']",Google,Positive emotion,Google,user sxsw google connect digital amp physical world mobile link link,3
"['user', 'sxsw', 'first', 'send', 'u', 'pic', 'user', 'get', 'free', 'download', 'game', 'android', 'videogame', 'smartphone']",Android App,Positive emotion,Google,user sxsw first send u pic user get free download game android videogame smartphone,3
"['shat', 'tear', 'rt', 'user', 'good', 'news', 'austinbound', 'apple', 'fanboys', 'link', 'sxsw', 'ipad2']",Apple,Positive emotion,Apple,shat tear rt user good news austinbound apple fanboys link sxsw ipad2,3
"['hear', 'apple', 'opening', 'popup', 'store', 'downtown', 'scarborough', 'building', 'sxsw', 'ipad2', 'cool', 'sxsw', 'newapplestoreaustin']",Apple,Positive emotion,Apple,hear apple opening popup store downtown scarborough building sxsw ipad2 cool sxsw newapplestoreaustin,3
"['love', 'apple', 'smart', 'enough', 'popup', 'sxsw', 'store', 'story', 'map', 'link', 'tip', 'user']",Apple,Positive emotion,Apple,love apple smart enough popup sxsw store story map link tip user,3
"['80', 'band', 'googleaclu', '1986', 'party', 'rock', 'sxsw', 'link']",Google,Positive emotion,Google,80 band googleaclu 1986 party rock sxsw link,3
"['hoping', 'easier', 'get', 'ipad', '2', 'today', 'since', '50', 'target', 'audience', 'busy', 'sxsw', 'awesometiming']",iPad,Positive emotion,Apple,hoping easier get ipad 2 today since 50 target audience busy sxsw awesometiming,3
"['oh', 'excuse', 'rt', 'user', 'rt', 'user', 'sxsw', 'quotapple', 'come', 'cool', 'technology', 'go', 'conferencesquot']",Apple,Positive emotion,Apple,oh excuse rt user rt user sxsw quotapple come cool technology go conferencesquot,3
"['wonder', 'percentage', 'sxsw', 'interactive', 'participant', 'iphone', 'got', 'high']",iPhone,Positive emotion,Apple,wonder percentage sxsw interactive participant iphone got high,3
"['user', 'team', 'android', 'party', 'user', 'user', 'walked', 'dl', 'appolicious', 'app', 'amp', 'enter', 'win', 'free', 'nexus', 'androidsxsw', 'sxsw']",Android,Positive emotion,Google,user team android party user user walked dl appolicious app amp enter win free nexus androidsxsw sxsw,3
"['geek', 'sxsw', 'interactive', 'panel', 'ipad', 'holler', 'gram', 'app', 'use', 'ipad', 'display', 'message', 'others', 'link']",iPad,Positive emotion,Apple,geek sxsw interactive panel ipad holler gram app use ipad display message others link,3
"['line', 'apple', 'store', 'go', 'around', 'block', 'oh', 'right', 'ipad', '2', 'also', 'sxsw']",iPad,Positive emotion,Apple,line apple store go around block oh right ipad 2 also sxsw,3
"['band', 'google', 'party', 'entertaining', 'band', 'ever', 'seen', 'sxsw']",none,Positive emotion,none,band google party entertaining band ever seen sxsw,3
"['line', 'popup', 'apple', 'store', 'phenomenal', 'sxsw', 'apple', 'ipad2', 'link']",Apple,Positive emotion,Apple,line popup apple store phenomenal sxsw apple ipad2 link,3
"['venturebeat', 'rt', 'user', 'second', 'day', 'business', 'apple', 'popup', 'store', 'appears', 'trending', 'sxsw', 'vb', 'user', 'link']",Apple,Positive emotion,Apple,venturebeat rt user second day business apple popup store appears trending sxsw vb user link,3
"['bout', 'watch', 'user', 'live', 'sxsw', 'apple', 'store', 'ipad', '2', 'w', 'user', 'user', 'living', 'vicariously', 'buy', 'one']",iPad,Positive emotion,Apple,bout watch user live sxsw apple store ipad 2 w user user living vicariously buy one,3
"['another', 'late', 'start', 'sxsw', 'sxswi', 'damn', 'google', 'rocking', '80', 'party']",Google,Positive emotion,Google,another late start sxsw sxswi damn google rocking 80 party,3
"['spasmatics', 'rockin', 'aclu', 'google', 'party', 'sxsw']",Google,Positive emotion,Google,spasmatics rockin aclu google party sxsw,3
"['great', 'location', 'choice', 'nice', 'timing', 'ipad2', 'launch', 'apple', 'hp', 'popping', 'sxsw', 'link']",iPad,Positive emotion,Apple,great location choice nice timing ipad2 launch apple hp popping sxsw link,3
"['congratulation', 'rt', 'user', 'yes', 'gowalla', 'win', 'best', 'andoid', 'app', 'team', 'android', 'choice', 'award', 'thanks', 'sxsw']",Android App,Positive emotion,Google,congratulation rt user yes gowalla win best andoid app team android choice award thanks sxsw,3
"['iphone', 'battery', 'last', 'long', 'sxsw', 'usage']",iPhone,Negative emotion,Apple,iphone battery last long sxsw usage,1
"['launched', 'spin', 'ipad', 'app', 'sxsw', 'ton', 'music', 'photo', 'video', 'think', 'link']",iPad or iPhone App,Positive emotion,Apple,launched spin ipad app sxsw ton music photo video think link,3
"['television', 'still', 'twoscreen', 'expierence', 'iphone', 'ipad', 'psych', 'sxsw']",iPhone,Positive emotion,Apple,television still twoscreen expierence iphone ipad psych sxsw,3
"['people', 'spoken', 'quotgreat', 'sxsw', 'session', 'w', 'bing', 'google', 'danny', 'sullivan', 'bring', 'back', 'next', 'year', 'larger', 'roomquot', 'qagb', 'sxswi']",Google,Positive emotion,Google,people spoken quotgreat sxsw session w bing google danny sullivan bring back next year larger roomquot qagb sxswi,3
"['anyone', 'leaving', 'sxsw', 'iphoneipad', 'time', 'kill', 'airport', 'flight', 'download', 'tiny', 'wing', 'welcome', 'sorry']",iPad or iPhone App,Positive emotion,Apple,anyone leaving sxsw iphoneipad time kill airport flight download tiny wing welcome sorry,3
"['google', 'saving', 'driver', 'time', 'fuel', 'link', 'seo', 'sem', 'googlemaps', 'mobile', 'topnews', 'sxsw']",Other Google product or service,Positive emotion,,google saving driver time fuel link seo sem googlemaps mobile topnews sxsw,3
"['matthew', 'davisdesigning', 'ipad', 'quotthe', 'web', 'like', 'strip', 'mall', 'contentquot', 'sxsw']",iPad,Positive emotion,Apple,matthew davisdesigning ipad quotthe web like strip mall contentquot sxsw,3
"['ipad', 'giveaway', 'using', 'user', 'sxsw', 'link']",iPad,Positive emotion,Apple,ipad giveaway using user sxsw link,3
"['win', 'awesome', 'ipad', 'quibids', 'custom', 'user', 'case', 'catch', 'sxsw', 'wearing', 'openbeta', 'vip', 'badge']",iPad,Positive emotion,Apple,win awesome ipad quibids custom user case catch sxsw wearing openbeta vip badge,3
"['user', 'awesome', 'traded', 'sxsw', 'last', 'year', 'ipad', '1']",iPad,Positive emotion,Apple,user awesome traded sxsw last year ipad 1,3
"['rt', 'haha', 'awesomely', 'rad', 'ipad', 'app', 'user', 'link', 'hollergram', 'sxsw', 'via', 'user']",iPad or iPhone App,Positive emotion,Apple,rt haha awesomely rad ipad app user link hollergram sxsw via user,3
"['rt', 'haha', 'awesomely', 'rad', 'ipad', 'app', 'user', 'link', 'hollergram', 'sxsw', 'via', 'user', 'user']",iPad or iPhone App,Positive emotion,Apple,rt haha awesomely rad ipad app user link hollergram sxsw via user user,3
"['piece', 'awesomeness', 'arduino', 'android', 'flaming', 'skull', 'link', 'user', 'user', 'sxsw', 'smartthings']",Android,Positive emotion,Google,piece awesomeness arduino android flaming skull link user user sxsw smartthings,3
"['dude', 'may', 'actually', 'buy', 'ipad', '2', 'tomorrow', 'apple', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'link']",iPad,Positive emotion,Apple,dude may actually buy ipad 2 tomorrow apple temporary store downtown austin sxsw link,3
"['giving', 'away', 'ipad', '2', 'panel', 'wish', 'luck', 'sxsw']",iPad,Positive emotion,Apple,giving away ipad 2 panel wish luck sxsw,3
"['giving', 'away', 'ipad', 'sharer', 'invite', 'friend', 'join', 'aos', 'sxsw', 'user', 'ginger', 'man', 'link']",iPad,Positive emotion,Apple,giving away ipad sharer invite friend join aos sxsw user ginger man link,3
"['giving', 'away', 'apple', 'gift', 'card', 'exchange', '4', 'serious', 'style', 'find', 'u', '6th', 'conv', 'cntr', 'look', 'hot', 'rest', 'sxsw', 'fashion']",Apple,Positive emotion,Apple,giving away apple gift card exchange 4 serious style find u 6th conv cntr look hot rest sxsw fashion,3
"['android', 'may', 'gaining', 'market', 'share', 'would', 'never', 'know', 'sxsw', 'apparently', 'industry', 'mover', 'shaker', 'apple', 'loyalist']",none,Positive emotion,none,android may gaining market share would never know sxsw apparently industry mover shaker apple loyalist,3
"['say', 'pretty', 'smart', 'timing', 'apple', 'drop', 'ipad2', 'right', 'top', 'sxsw', 'nearly', 'anyones', 'talking']",iPad,Positive emotion,Apple,say pretty smart timing apple drop ipad2 right top sxsw nearly anyones talking,3
"['marissa', 'mayer', 'sxsw', 'google', 'quotmaking', 'smart', 'phone', 'smarterquot', 'amp', 'life', 'efficient', 'knowing', 'sched', 'gt', 'suggest', 'flight', 'map', 'weather', 'amp']",Google,Positive emotion,Google,marissa mayer sxsw google quotmaking smart phone smarterquot amp life efficient knowing sched gt suggest flight map weather amp,3
"['marissa', 'mayer', 'user', 'quotmobile', 'cursorquot', 'sxsw', 'demo', 'next', 'gen', 'google', 'map', 'really', 'impressive', 'way']",Other Google product or service,Positive emotion,,marissa mayer user quotmobile cursorquot sxsw demo next gen google map really impressive way,3
"['marissa', 'mayer', 'google', 'speaking', 'sxsw', 'mobile', 'phone', 'usage', 'google', 'map', 'surpassed', 'online', 'use', 'past', 'couple', 'month']",Other Google product or service,Positive emotion,,marissa mayer google speaking sxsw mobile phone usage google map surpassed online use past couple month,3
"['marissa', 'mayer', 'talk', 'future', 'google', 'map', 'discus', 'hotpot', 'answer', 'locationbased', 'rating', 'recommendation', 'sxsw', 'kek']",Other Google product or service,Positive emotion,,marissa mayer talk future google map discus hotpot answer locationbased rating recommendation sxsw kek,3
"['marissa', 'mayer', 'vp', 'consumer', 'product', 'google', 'great', 'job', 'sxsw', 'audience', 'ton', 'respect', 'google', 'w', 'location']",Google,Positive emotion,Google,marissa mayer vp consumer product google great job sxsw audience ton respect google w location,3
"['marissa', 'mayer', 'quotour', 'focus', 'location', 'based', 'servicesquot', 'demoed', 'hotpot', 'google', 'map', 'vector', 'map', 'augmented', 'reality', 'sxsw', 'webvisions']",Google,Positive emotion,Google,marissa mayer quotour focus location based servicesquot demoed hotpot google map vector map augmented reality sxsw webvisions,3
"['marissa', 'mayer', 'google', 'wil', 'connect', 'digital', 'amp', 'physical', 'world', 'mobile', 'link', 'sxsw']",Google,Positive emotion,Google,marissa mayer google wil connect digital amp physical world mobile link sxsw,3
"['marissa', 'mayer', 'checkins', 'fun', 'get', 'google', 'testing', 'loyalty', 'offer', 'watch', 'foursquare', 'sxsw']",none,Positive emotion,none,marissa mayer checkins fun get google testing loyalty offer watch foursquare sxsw,3
"['marissa', 'mayer', 'google', 'map', 'better', 'customer', 'service', 'quicker', 'response', 'sxsw', 'fh']",Other Google product or service,Negative emotion,,marissa mayer google map better customer service quicker response sxsw fh,1
"['marissa', 'mayer', 'google', 'connect', 'digital', 'amp', 'physical', 'world', 'mobile', 'link', 'google', 'sxsw', 'mobile', 'hotpot']",Google,Positive emotion,Google,marissa mayer google connect digital amp physical world mobile link google sxsw mobile hotpot,3
"['marissa', 'mayer', 'location', 'contextual', 'discovery', 'enable', 'mobile', 'device', 'make', 'u', 'efficient', 'eg', 'google', 'place', 'whotpot', 'sxsw']",Other Google product or service,Positive emotion,,marissa mayer location contextual discovery enable mobile device make u efficient eg google place whotpot sxsw,3
"['nothing', 'say', 'douche', 'cake', 'like', 'walking', 'around', 'ipad', 'like', 'iphone', 'sxsw']",iPad,Negative emotion,Apple,nothing say douche cake like walking around ipad like iphone sxsw,1
"['crowley', 'say', 'hard', 'feeling', 'towards', 'google', 'dodgeball', 'experience', 'say', 'would', 'good', 'partner', 'sxsw', 'checkins']",Google,Positive emotion,Google,crowley say hard feeling towards google dodgeball experience say would good partner sxsw checkins,3
"['really', 'amazing', 'see', 'many', 'people', 'putting', 'apple', 'note', 'app', 'ipad', 'sxsw']",iPad or iPhone App,Negative emotion,Apple,really amazing see many people putting apple note app ipad sxsw,1
"['really', 'amazing', 'see', 'many', 'people', 'putting', 'apple', 'note', 'app', 'ipad', 'sxsw', 'link']",iPad or iPhone App,Negative emotion,Apple,really amazing see many people putting apple note app ipad sxsw link,1
"['google', 'web', 'fontspretty', 'sxsw', 'tradeshow', 'link']",Other Google product or service,Positive emotion,,google web fontspretty sxsw tradeshow link,3
"['chrome', 'web', 'store', 'google', 'call', 'html5', 'hot', 'tub', 'sxsw', 'steamy', 'hot', 'nerd']",Other Google product or service,Positive emotion,,chrome web store google call html5 hot tub sxsw steamy hot nerd,3
